category,food_id,id,name,WATER,FIBSOL,FIBINS,FIBTG,FIB-SDFS,FIB-SDFP,FIB-IDF,STARES,FIB-TDF,
01,01137,0199,とうもろこし　コーンフレーク,4.5,0.3,2.1,2.4,-,-,-,-,-,
01,01138,0200,はとむぎ　精白粒,13.0,0,0.6,0.6,-,-,-,-,-,
01,01139,0201,ひえ　精白粒,12.9,0.4,3.9,4.3,-,-,-,-,-,
01,01140,0202,もろこし　玄穀,12.0,0.7,9.0,9.7,-,-,-,-,-,
01,01141,0203,もろこし　精白粒,12.5,0.4,4.0,4.4,-,-,-,-,-,
01,01142,0204,ライむぎ　全粒粉,12.5,3.2,10.1,13.3,-,-,-,-,-,
01,01143,0205,ライむぎ　ライ麦粉,13.5,4.7,8.2,12.9,-,-,-,-,-,
02,02068,0206,＜いも類＞　アメリカほどいも　塊根　生,56.5,-,-,-,0.8,1.8,8.5,0.3,11.1,
02,02069,0207,＜いも類＞　アメリカほどいも　塊根　ゆで,57.1,-,-,-,0.9,3.2,4.2,1.5,8.4,
02,02001,0208,＜いも類＞　きくいも　塊茎　生,81.7,0.5,1.4,1.9,-,-,-,-,-,
02,02041,0209,＜いも類＞　きくいも　塊茎　水煮,85.4,0.5,1.6,2.1,-,-,-,-,-,
02,02002,0210,＜いも類＞　こんにゃく　精粉,6.0,73.3,6.6,79.9,-,-,-,-,-,
02,02003,0211,＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく,97.3,0.1,2.1,2.2,-,-,-,-,-,
02,02004,0212,＜いも類＞　こんにゃく　板こんにゃく　生いもこんにゃく,96.2,Tr,3.0,3.0,-,-,-,-,-,
02,02042,0213,＜いも類＞　こんにゃく　赤こんにゃく,97.1,0.1,2.3,2.3,-,-,-,-,-,
02,02043,0214,＜いも類＞　こんにゃく　凍みこんにゃく　乾,12.0,0.9,70.4,71.3,-,-,-,-,-,
02,02044,0215,＜いも類＞　こんにゃく　凍みこんにゃく　ゆで,80.8,0.2,15.3,15.5,-,-,-,-,-,
02,02005,0216,＜いも類＞　こんにゃく　しらたき,96.5,0,2.9,2.9,-,-,-,-,-,
02,02045,0217,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　生,64.6,0.9,1.8,2.8,-,-,-,-,-,
02,02046,0218,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　蒸し,64.2,1.0,2.8,3.8,-,-,-,-,-,
02,02047,0219,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　天ぷら,52.4,0.9,2.2,3.1,-,-,-,-,-,
02,02006,0220,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　生,65.6,0.6,1.6,2.2,-,-,-,-,-,
02,02007,0221,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　蒸し,65.6,0.6,1.7,2.3,-,-,-,-,-,
02,02008,0222,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　焼き,58.1,1.1,2.4,3.5,0.7,1.4,2.3,0.5,4.5,
02,02009,0223,＜いも類＞　（さつまいも類）　さつまいも　蒸し切干,22.2,2.4,3.5,5.9,1.3,2.6,4.3,0.8,8.2,
02,02048,0224,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　生,66.0,0.8,1.7,2.5,-,-,-,-,-,
02,02049,0225,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　蒸し,66.2,0.9,2.1,3.0,-,-,-,-,-,
02,02010,0226,＜いも類＞　（さといも類）　さといも　球茎　生,84.1,0.8,1.5,2.3,-,-,-,-,-,
02,02011,0227,＜いも類＞　（さといも類）　さといも　球茎　水煮,84.0,0.9,1.5,2.4,-,-,-,-,-,
02,02012,0228,＜いも類＞　（さといも類）　さといも　球茎　冷凍,80.9,0.8,1.2,2.0,0.3,5.0,3.3,0.1,8.7,
02,02050,0229,＜いも類＞　（さといも類）　セレベス　球茎　生,76.4,0.7,1.6,2.3,-,-,-,-,-,
02,02051,0230,＜いも類＞　（さといも類）　セレベス　球茎　水煮,77.5,0.7,1.5,2.2,-,-,-,-,-,
02,02052,0231,＜いも類＞　（さといも類）　たけのこいも　球茎　生,73.4,0.6,2.2,2.8,-,-,-,-,-,
02,02053,0232,＜いも類＞　（さといも類）　たけのこいも　球茎　水煮,75.4,0.8,1.7,2.4,-,-,-,-,-,
02,02013,0233,＜いも類＞　（さといも類）　みずいも　球茎　生,70.5,0.6,1.6,2.2,-,-,-,-,-,
02,02014,0234,＜いも類＞　（さといも類）　みずいも　球茎　水煮,72.0,0.7,1.8,2.5,-,-,-,-,-,
02,02015,0235,＜いも類＞　（さといも類）　やつがしら　球茎　生,74.5,0.5,2.3,2.8,-,-,-,-,-,
02,02016,0236,＜いも類＞　（さといも類）　やつがしら　球茎　水煮,75.6,0.9,1.9,2.8,-,-,-,-,-,
02,02063,0237,＜いも類＞　じゃがいも　塊茎　皮つき　生,81.1,-,-,-,1.3,4.1,4.4,0.1,9.8,
02,02064,0238,＜いも類＞　じゃがいも　塊茎　皮つき　電子レンジ調理,77.6,-,-,-,0.6,0.8,2.4,0.5,3.9,
02,02065,0239,＜いも類＞　じゃがいも　塊茎　皮つき　フライドポテト　（生を揚げたもの）,65.2,-,-,-,0.7,1.1,2.6,0.7,4.3,
02,02017,0240,＜いも類＞　じゃがいも　塊茎　皮なし　生,79.8,0.4,0.8,1.2,1.3,3.6,4.0,0.1,8.9,
02,02019,0241,＜いも類＞　じゃがいも　塊茎　皮なし　水煮,80.6,0.5,1.1,1.6,0.5,0.9,1.7,0.5,3.1,
02,02018,0242,＜いも類＞　じゃがいも　塊茎　皮なし　蒸し,78.8,0.5,1.1,1.7,0.4,0.9,2.2,0.4,3.5,
02,02066,0243,＜いも類＞　じゃがいも　塊茎　皮なし　電子レンジ調理,78.0,0.5,1.1,1.7,0.6,0.7,2.2,0.5,3.5,
02,02067,0244,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（生を揚げたもの）,64.2,-,-,-,0.6,1.1,2.3,0.7,3.9,
02,02020,0245,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（市販冷凍食品を揚げたもの）,52.9,1.0,2.1,3.1,-,-,-,-,-,
02,02021,0246,＜いも類＞　じゃがいも　乾燥マッシュポテト,7.5,2.5,4.1,6.6,-,-,-,-,-,
02,02054,0247,＜いも類＞　ヤーコン　塊根　生,86.3,0.3,0.8,1.1,-,-,-,-,-,
02,02055,0248,＜いも類＞　ヤーコン　塊根　水煮,88.8,0.3,0.9,1.2,-,-,-,-,-,
02,02022,0249,＜いも類＞　（やまのいも類）　ながいも　いちょういも　塊根　生,71.1,0.6,0.8,1.4,-,-,-,-,-,
02,02023,0250,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　生,82.6,0.2,0.8,1.0,-,-,-,-,-,
02,02024,0251,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　水煮,84.2,0.2,1.2,1.4,-,-,-,-,-,
02,02025,0252,＜いも類＞　（やまのいも類）　ながいも　やまといも　塊根　生,66.7,0.7,1.8,2.5,-,-,-,-,-,
02,02026,0253,＜いも類＞　（やまのいも類）　じねんじょ　塊根　生,68.8,0.6,1.4,2.0,-,-,-,-,-,
02,02027,0254,＜いも類＞　（やまのいも類）　だいじょ　塊根　生,71.2,0.5,1.7,2.2,-,-,-,-,-,
02,02070,0255,＜でん粉・でん粉製品＞　（でん粉類）　おおうばゆりでん粉,16.2,-,-,-,0.5,0.3,Tr,1.7,0.8,
02,02036,0264,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　乾,11.8,0,0.9,0.9,-,-,-,-,-,
02,02037,0265,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　ゆで,66.5,0,0.8,0.8,-,-,-,-,-,
02,02056,0266,＜でん粉・でん粉製品＞　（でん粉製品）　ごま豆腐,84.8,Tr,1.0,1.0,-,-,-,-,-,
02,02038,0267,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　乾,11.9,0.2,0.2,0.5,-,-,-,-,-,
02,02057,0268,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　ゆで,84.6,0,0.2,0.2,-,-,-,-,-,
02,02058,0269,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　生,67.4,0.2,0.6,0.8,-,-,-,-,-,
02,02059,0270,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾,12.6,0.5,1.2,1.8,-,-,-,-,-,
02,02060,0271,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾　ゆで,79.2,Tr,0.6,0.6,-,-,-,-,-,
02,02039,0272,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　乾,11.8,Tr,4.1,4.1,-,-,-,-,-,
02,02061,0273,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　ゆで,79.3,Tr,1.5,1.5,-,-,-,-,-,
02,02040,0274,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　乾,12.9,0.3,0.9,1.2,-,-,-,-,-,
02,02062,0275,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　ゆで,80.0,Tr,0.7,0.8,-,-,-,-,-,
03,03030,0277,（砂糖類）　てんさい含蜜糖,2.0,-,-,-,8.3,Tr,-,-,8.3,"ラフィノース： 4.7 g
1-ケストース： 0.6 g"
03,03031,0291,（でん粉糖類）　還元麦芽糖,0,-,-,-,0.3,0,0,Tr,0.3,
03,03032,0292,（でん粉糖類）　還元水あめ,30.1,-,-,-,14.0†,Tr†,0,Tr†,14.0†,"マルトトリイトール： 8.2 g
†は規定法による測定値"
03,03029,0303,（その他）　黒蜜,46.5,0,0,0,-,-,-,-,-,
04,04001,0306,あずき　全粒　乾,14.2,1.0,14.2,15.3,5.3,2.4,17.1,0.6,24.8,
04,04002,0307,あずき　全粒　ゆで,63.9,0.8,11.3,12.1,1.7,0.8,6.2,1.1,8.7,
04,04003,0308,あずき　ゆで小豆缶詰,45.3,0.5,2.9,3.4,-,-,-,-,-,
04,04004,0309,あずき　あん　こし生あん,62.0,0.3,6.5,6.8,-,-,-,-,-,
04,04005,0310,あずき　あん　さらしあん　（乾燥あん）,7.8,1.0,25.8,26.8,-,-,-,-,-,
04,04101,0311,あずき　あん　こし練りあん　（並あん）,35.0,(0.2),(3.7),(3.9),-,-,-,-,-,原材料配合割合から推計
04,04102,0312,あずき　あん　こし練りあん　（中割りあん）,33.2,(0.2),(3.4),(3.5),-,-,-,-,-,原材料配合割合から推計
04,04103,0313,あずき　あん　こし練りあん　（もなかあん）,25.7,(0.2),(3.4),(3.5),-,-,-,-,-,原材料配合割合から推計
04,04111,0313-1,あずき　あん　つぶし生あん,65.8,-,-,-,1.2,0.7,6.0,1.5,7.9,
04,04006,0314,あずき　あん　つぶし練りあん,39.3,0.5,5.2,5.7,-,-,-,-,-,
04,04007,0315,いんげんまめ　全粒　乾,15.3,3.3,16.2,19.6,-,-,-,-,-,
04,04008,0316,いんげんまめ　全粒　ゆで,63.6,1.5,12.0,13.6,-,-,-,-,-,
04,04009,0317,いんげんまめ　うずら豆,41.4,1.3,4.6,5.9,-,-,-,-,-,
04,04010,0318,いんげんまめ　こし生あん,62.3,0.5,8.0,8.5,-,-,-,-,-,
04,04011,0319,いんげんまめ　豆きんとん,37.8,4.3,0.5,4.8,-,-,-,-,-,
04,04012,0320,えんどう　全粒　青えんどう　乾,13.4,1.2,16.2,17.4,-,-,-,-,-,
04,04013,0321,えんどう　全粒　青えんどう　ゆで,63.8,0.5,7.2,7.7,-,-,-,-,-,
04,04074,0322,えんどう　全粒　赤えんどう　乾,13.4,1.2,16.2,17.4,-,-,-,-,-,
04,04075,0323,えんどう　全粒　赤えんどう　ゆで,63.8,0.5,7.2,7.7,-,-,-,-,-,
04,04014,0324,えんどう　グリンピース（揚げ豆）,5.6,0.9,18.7,19.6,-,-,-,-,-,
04,04015,0325,えんどう　塩豆,6.3,1.1,16.8,17.9,-,-,-,-,-,
04,04016,0326,えんどう　うぐいす豆,39.7,0.7,4.6,5.3,-,-,-,-,-,
04,04112,0326-1,えんどう　うぐいすあん,38.5,-,-,-,2.8,0.8,4.6,1.4,8.2,
04,04017,0327,ささげ　全粒　乾,15.5,1.3,17.1,18.4,-,-,-,-,-,
04,04018,0328,ささげ　全粒　ゆで,63.9,0.8,9.9,10.7,-,-,-,-,-,
04,04019,0329,そらまめ　全粒　乾,13.3,1.3,8.0,9.3,-,-,-,-,-,
04,04020,0330,そらまめ　フライビーンズ,4.0,0.9,14.0,14.9,-,-,-,-,-,
04,04021,0331,そらまめ　おたふく豆,37.2,1.4,4.5,5.9,-,-,-,-,-,
04,04022,0332,そらまめ　ふき豆,34.5,0.8,3.7,4.5,-,-,-,-,-,
04,04076,0333,そらまめ　しょうゆ豆,50.2,0.8,9.3,10.1,-,-,-,-,-,
04,04104,0334,だいず　［全粒・全粒製品］　全粒　青大豆　国産　乾,12.5,-,-,-,4.0,1.1,15.0,Tr,20.1,
04,04105,0335,だいず　［全粒・全粒製品］　全粒　青大豆　国産　ゆで,65.5,-,-,-,0.9,0.6,6.4,0,8.0,
04,04023,0336,だいず　［全粒・全粒製品］　全粒　黄大豆　国産　乾,12.4,1.5,16.4,17.9,4.6,1.5,15.4,-,21.5,
04,04024,0337,だいず　［全粒・全粒製品］　全粒　黄大豆　国産　ゆで,65.4,0.9,5.8,6.6,1.3,0.9,6.4,-,8.5,
04,04025,0338,だいず　［全粒・全粒製品］　全粒　黄大豆　米国産　乾,11.7,0.9,15.0,15.9,-,-,-,-,-,
04,04026,0339,だいず　［全粒・全粒製品］　全粒　黄大豆　中国産　乾,12.5,0.9,14.7,15.6,-,-,-,-,-,
04,04027,0340,だいず　［全粒・全粒製品］　全粒　黄大豆　ブラジル産　乾,8.3,1.0,16.3,17.3,-,-,-,-,-,
04,04077,0341,だいず　［全粒・全粒製品］　全粒　黒大豆　国産　乾,12.7,1.4,14.6,16.0,4.4,1.4,14.8,0.1,20.6,
04,04106,0342,だいず　［全粒・全粒製品］　全粒　黒大豆　国産　ゆで,65.1,-,-,-,1.0,0.8,6.2,Tr,7.9,
04,04080,0343,だいず　［全粒・全粒製品］　いり大豆　青大豆,2.7,2.2,16.2,18.4,-,-,-,-,-,
04,04078,0344,だいず　［全粒・全粒製品］　いり大豆　黄大豆,2.5,2.4,17.1,19.4,-,-,-,-,-,
04,04079,0345,だいず　［全粒・全粒製品］　いり大豆　黒大豆,2.4,2.4,16.9,19.2,-,-,-,-,-,
04,04028,0346,だいず　［全粒・全粒製品］　水煮缶詰　黄大豆,71.7,0.4,6.4,6.8,-,-,-,-,-,
04,04081,0347,だいず　［全粒・全粒製品］　蒸し大豆　黄大豆,57.4,2.3,6.5,8.8,2.3,1.9,6.5,-,10.6,
04,04082,0348,だいず　［全粒・全粒製品］　きな粉　青大豆　全粒大豆,5.9,1.9,15.0,16.9,-,-,-,-,-,
04,04096,0349,だいず　［全粒・全粒製品］　きな粉　青大豆　脱皮大豆,5.2,-,-,-,5.5,2.1,13.1,-,20.8,別名：青大豆きな粉、うぐいす色きな粉あるいはうぐいすきな粉
04,04029,0350,だいず　［全粒・全粒製品］　きな粉　黄大豆　全粒大豆,4.0,2.7,15.4,18.1,-,-,-,-,-,
04,04030,0351,だいず　［全粒・全粒製品］　きな粉　黄大豆　脱皮大豆,2.6,2.4,12.9,15.3,-,-,-,-,-,
04,04109,0352,だいず　［全粒・全粒製品］　きな粉（砂糖入り）　青きな粉,3.3,(1.0),(7.5),(8.4),-,-,-,-,-,原材料配合割合から推計
04,04110,0353,だいず　［全粒・全粒製品］　きな粉（砂糖入り）　きな粉,2.3,(1.3),(7.7),(9.0),-,-,-,-,-,原材料配合割合から推計
04,04083,0354,だいず　［全粒・全粒製品］　大豆はいが,3.9,2.8,16.0,18.8,-,-,-,-,-,
04,04031,0355,だいず　［全粒・全粒製品］　ぶどう豆,36.0,1.3,5.0,6.3,-,-,-,-,-,
04,04032,0356,だいず　［豆腐・油揚げ類］　木綿豆腐,85.9,0.1,0.3,0.4,0.5,0.2,0.3,0,1.1,
04,04097,0357,だいず　［豆腐・油揚げ類］　木綿豆腐　（凝固剤：塩化マグネシウム）,85.9,0.1,0.3,0.4,0.5,0.2,0.3,0,1.1,
04,04098,0358,だいず　［豆腐・油揚げ類］　木綿豆腐　（凝固剤：硫酸カルシウム）,85.9,0.1,0.3,0.4,0.5,0.2,0.3,0,1.1,
04,04033,0359,だいず　［豆腐・油揚げ類］　絹ごし豆腐,88.5,0.1,0.3,0.3,0.6,0.1,0.3,0,0.9,
04,04099,0360,だいず　［豆腐・油揚げ類］　絹ごし豆腐　（凝固剤：塩化マグネシウム）,88.5,0.1,0.3,0.3,0.6,0.1,0.3,0,0.9,
04,04100,0361,だいず　［豆腐・油揚げ類］　絹ごし豆腐　（凝固剤：硫酸カルシウム）,88.5,0.1,0.3,0.3,0.6,0.1,0.3,0,0.9,
04,04034,0362,だいず　［豆腐・油揚げ類］　ソフト豆腐,88.9,0.2,0.2,0.4,-,-,-,-,-,
04,04035,0363,だいず　［豆腐・油揚げ類］　充てん豆腐,88.6,0.2,0.1,0.3,-,-,-,-,-,
04,04036,0364,だいず　［豆腐・油揚げ類］　沖縄豆腐,81.8,0.2,0.3,0.5,-,-,-,-,-,
04,04037,0365,だいず　［豆腐・油揚げ類］　ゆし豆腐,90.0,0.2,0.1,0.3,-,-,-,-,-,
04,04038,0366,だいず　［豆腐・油揚げ類］　焼き豆腐,84.8,0.1,0.4,0.5,-,-,-,-,-,
04,04039,0367,だいず　［豆腐・油揚げ類］　生揚げ,75.9,0.2,0.5,0.7,0.1,0.4,0.3,-,0.8,
04,04113,0367-1,だいず　［豆腐・油揚げ類］　絹生揚げ,80.5,-,-,-,0.9,0.2,0.4,0,1.5,
04,04040,0368,だいず　［豆腐・油揚げ類］　油揚げ　生,39.9,0.5,0.8,1.3,-,-,-,-,-,
04,04084,0369,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　生,56.9,0.4,0.5,0.9,-,-,-,-,-,
04,04086,0370,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　ゆで,72.6,0.2,0.4,0.6,-,-,-,-,-,
04,04085,0371,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　焼き,40.2,0.5,0.7,1.2,-,-,-,-,-,
04,04095,0372,だいず　［豆腐・油揚げ類］　油揚げ　甘煮,54.9,0.2,0.4,0.5,-,-,-,-,-,
04,04041,0373,だいず　［豆腐・油揚げ類］　がんもどき,63.5,0.6,0.8,1.4,-,-,-,-,-,
04,04042,0374,だいず　［豆腐・油揚げ類］　凍り豆腐　乾,7.2,0.5,1.9,2.5,-,-,-,-,-,
04,04087,0375,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮,79.6,0.2,0.4,0.5,-,-,-,-,-,
04,04043,0376,だいず　［豆腐・油揚げ類］　豆腐よう,60.6,0.3,0.5,0.8,-,-,-,-,-,
04,04044,0377,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し,71.6,0.2,0.6,0.8,-,-,-,-,-,
04,04045,0378,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き,68.8,0.2,0.5,0.7,-,-,-,-,-,
04,04088,0379,だいず　［豆腐・油揚げ類］　ろくじょう豆腐,26.5,0.9,2.3,3.2,-,-,-,-,-,
04,04046,0380,だいず　［納豆類］　糸引き納豆,59.5,2.3,4.4,6.7,1.2,2.7,5.6,-,9.5,
04,04047,0381,だいず　［納豆類］　挽きわり納豆,60.9,2.0,3.9,5.9,-,-,-,-,-,
04,04048,0382,だいず　［納豆類］　五斗納豆,45.8,2.0,2.9,4.9,-,-,-,-,-,
04,04114,0382-1,だいず　［納豆類］　塩納豆,64.0,-,-,-,1.6,1.4,3.1,Tr,6.0,
04,04049,0383,だいず　［納豆類］　寺納豆,24.4,1.6,6.0,7.6,-,-,-,-,-,
04,04115,0383-1,だいず　［納豆類］　干し納豆,12.0,-,-,-,1.6,4.2,11.4,0.2,17.2,
04,04051,0384,だいず　［その他］　おから　生,75.5,0.4,11.1,11.5,-,-,-,-,-,
04,04089,0385,だいず　［その他］　おから　乾燥,7.1,1.5,42.1,43.6,-,-,-,-,-,
04,04052,0386,だいず　［その他］　豆乳　豆乳,90.8,0.2,0,0.2,0.6,0.2,0.1,Tr,0.9,
04,04053,0387,だいず　［その他］　豆乳　調製豆乳,87.9,0.2,0.1,0.3,0.8,0.3,Tr,Tr,1.1,
04,04054,0388,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー,87.4,0.1,0,0.1,0.7,0.4,0,Tr,1.0,
04,04055,0389,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく,7.8,5.9,11.9,17.8,-,-,-,-,-,
04,04056,0390,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく,6.8,1.4,19.5,20.9,-,-,-,-,-,
04,04057,0391,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ,5.9,0,4.2,4.2,-,-,-,-,-,
04,04090,0392,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ,5.9,0,4.2,4.2,-,-,-,-,-,
04,04058,0393,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく,5.8,0.5,5.1,5.6,-,-,-,-,-,
04,04059,0394,だいず　［その他］　湯葉　生,59.1,0.2,0.6,0.8,-,-,-,-,-,
04,04060,0395,だいず　［その他］　湯葉　干し　乾,6.9,0.6,2.4,3.0,-,-,-,-,-,
04,04091,0396,だいず　［その他］　湯葉　干し　湯戻し,72.8,0.3,0.9,1.2,-,-,-,-,-,
04,04061,0397,だいず　［その他］　金山寺みそ,34.3,0.2,3.0,3.2,-,-,-,-,-,
04,04062,0398,だいず　［その他］　ひしおみそ,46.3,0.9,1.9,2.8,-,-,-,-,-,
04,04063,0399,だいず　［その他］　テンペ,57.8,2.1,8.1,10.2,-,-,-,-,-,
04,04064,0400,つるあずき　全粒　乾,12.0,1.3,20.7,22.0,-,-,-,-,-,
04,04092,0401,つるあずき　全粒　ゆで,60.5,0.6,12.8,13.4,-,-,-,-,-,
04,04065,0402,ひよこまめ　全粒　乾,10.4,1.2,15.1,16.3,-,-,-,-,-,
04,04066,0403,ひよこまめ　全粒　ゆで,59.6,0.5,11.1,11.6,-,-,-,-,-,
04,04067,0404,ひよこまめ　全粒　フライ　味付け,4.6,1.1,19.9,21.0,-,-,-,-,-,
04,04068,0405,べにばないんげん　全粒　乾,15.4,1.2,25.5,26.7,-,-,-,-,-,
04,04069,0406,べにばないんげん　全粒　ゆで,69.7,0.7,6.9,7.6,-,-,-,-,-,
04,04070,0408,らいまめ　全粒　乾,11.7,1.4,18.3,19.6,-,-,-,-,-,
04,04093,0409,らいまめ　全粒　ゆで,62.3,0.8,10.2,10.9,-,-,-,-,-,
04,04071,0410,りょくとう　全粒　乾,10.8,0.6,14.0,14.6,-,-,-,-,-,
04,04072,0411,りょくとう　全粒　ゆで,66.0,0.4,4.8,5.2,-,-,-,-,-,
04,04073,0412,レンズまめ　全粒　乾,12.0,1.0,15.7,16.7,-,-,-,-,-,
04,04094,0413,レンズまめ　全粒　ゆで,57.9,0.9,8.5,9.4,-,-,-,-,-,
05,05001,0414,アーモンド　乾,4.7,0.8,9.3,10.1,-,-,-,-,-,
05,05002,0415,アーモンド　フライ　味付け,1.8,1.1,9.0,10.1,-,-,-,-,-,
05,05040,0416,アーモンド　いり　無塩,1.8,1.1,10.0,11.0,-,-,-,-,-,
05,05003,0417,あさ　乾,4.6,1.2,21.8,23.0,-,-,-,-,-,
05,05041,0418,あまに　いり,0.8,9.1,14.7,23.8,-,-,-,-,-,
05,05004,0419,えごま　乾,5.6,1.7,19.1,20.8,-,-,-,-,-,
05,05005,0420,カシューナッツ　フライ　味付け,3.2,0.8,5.9,6.7,-,-,-,-,-,
05,05006,0421,かぼちゃ　いり　味付け,4.5,1.8,5.5,7.3,-,-,-,-,-,
05,05007,0422,かや　いり,1.2,2.5,15.7,18.2,-,-,-,-,-,
05,05008,0423,ぎんなん　生,57.4,0.2,1.4,1.6,-,-,-,-,-,
05,05009,0424,ぎんなん　ゆで,56.9,0.2,2.2,2.4,-,-,-,-,-,
05,05010,0425,（くり類）　日本ぐり　生,58.8,0.3,3.9,4.2,-,-,-,-,-,
05,05011,0426,（くり類）　日本ぐり　ゆで,58.4,0.3,6.3,6.6,-,-,-,-,-,
05,05012,0427,（くり類）　日本ぐり　甘露煮,40.8,0.3,2.5,2.8,-,-,-,-,-,
05,05013,0428,（くり類）　中国ぐり　甘ぐり,44.4,1.0,7.5,8.5,-,-,-,-,-,
05,05014,0429,くるみ　いり,3.1,0.6,6.9,7.5,-,-,-,-,-,
05,05015,0430,けし　乾,3.0,1.9,14.6,16.5,-,-,-,-,-,
05,05016,0431,ココナッツ　ココナッツパウダー,2.5,0.5,13.6,14.1,-,-,-,-,-,
05,05017,0432,ごま　乾,4.7,1.6,9.2,10.8,-,-,-,-,-,
05,05018,0433,ごま　いり,1.6,2.5,10.1,12.6,-,-,-,-,-,
05,05019,0434,ごま　むき,4.1,0.6,12.4,13.0,-,-,-,-,-,
05,05042,0435,ごま　ねり,0.5,1.8,9.4,11.2,-,-,-,-,-,
05,05020,0436,しい　生,37.3,0.7,2.6,3.3,-,-,-,-,-,
05,05021,0437,すいか　いり　味付け,5.9,1.1,6.0,7.1,-,-,-,-,-,
