category,food_id,id,name,WATER,FIBSOL,FIBINS,FIBTG,FIB-SDFS,FIB-SDFP,FIB-IDF,STARES,FIB-TDF,
05,05046,0438,チアシード　乾,6.5,-,-,-,1.9,3.8,31.2,0.1,36.9,
05,05022,0439,とち　蒸し,58.0,1.0,5.6,6.6,-,-,-,-,-,
05,05023,0440,はす　未熟　生,77.5,0.3,2.3,2.6,-,-,-,-,-,
05,05024,0441,はす　成熟　乾,11.2,1.3,9.0,10.3,-,-,-,-,-,
05,05043,0442,はす　成熟　ゆで,66.1,0.6,4.4,5.0,-,-,-,-,-,
05,05025,0443,（ひし類）　ひし　生,51.8,0.5,2.4,2.9,-,-,-,-,-,
05,05047,0444,（ひし類）　とうびし　生,64.3,-,-,-,0.6,0.8,6.9,0.5,8.2,
05,05048,0445,（ひし類）　とうびし　ゆで,65.5,-,-,-,0.5,0.8,3.8,2.1,5.1,
05,05026,0446,ピスタチオ　いり　味付け,2.2,0.9,8.3,9.2,-,-,-,-,-,
05,05027,0447,ひまわり　フライ　味付け,2.6,0.8,6.1,6.9,1.7,0.5,5.7,0.1,7.9,
05,05028,0449,ブラジルナッツ　フライ　味付け,2.8,0.3,6.9,7.2,-,-,-,-,-,
05,05029,0450,ヘーゼルナッツ　フライ　味付け,1.0,0.9,6.5,7.4,-,-,-,-,-,
05,05030,0452,ペカン　フライ　味付け,1.9,0.7,6.4,7.1,-,-,-,-,-,
05,05031,0453,マカダミアナッツ　いり　味付け,1.3,Tr,6.2,6.2,-,-,-,-,-,
05,05032,0454,まつ　生,2.5,1.0,3.1,4.1,-,-,-,-,-,
05,05033,0455,まつ　いり,1.9,0.5,6.4,6.9,-,-,-,-,-,
05,05034,0456,らっかせい　大粒種　乾,6.0,0.5,7.0,7.4,0.7,0.6,7.2,0,8.5,
05,05035,0457,らっかせい　大粒種　いり,1.7,0.3,6.9,7.1,0.8,0.7,9.8,0.1,11.4,
05,05044,0458,らっかせい　小粒種　乾,6.0,0.4,7.0,7.4,-,-,-,-,-,
05,05045,0459,らっかせい　小粒種　いり,2.1,0.3,6.9,7.2,-,-,-,-,-,
05,05036,0460,らっかせい　バターピーナッツ,2.4,0.5,6.4,6.8,0.6,1.0,7.9,Tr,9.5,
05,05037,0461,らっかせい　ピーナッツバター,1.2,0.6,5.5,6.1,0.8,0.8,6.0,0.1,7.6,
06,06001,0462,アーティチョーク　花らい　生,85.1,6.1,2.6,8.7,-,-,-,-,-,
06,06002,0463,アーティチョーク　花らい　ゆで,85.9,6.3,2.3,8.6,-,-,-,-,-,
06,06402,0463-1,アイスプラント　生,96.2,-,-,-,Tr,0.2,0.5,-,0.8,
06,06003,0464,あさつき　葉　生,89.0,0.7,2.6,3.3,-,-,-,-,-,
06,06004,0465,あさつき　葉　ゆで,87.3,1.3,2.1,3.4,-,-,-,-,-,
06,06005,0466,あしたば　茎葉　生,88.6,1.5,4.1,5.6,-,-,-,-,-,
06,06006,0467,あしたば　茎葉　ゆで,89.5,1.4,3.9,5.3,-,-,-,-,-,
06,06007,0468,アスパラガス　若茎　生,92.6,0.4,1.4,1.8,-,-,-,-,-,
06,06008,0469,アスパラガス　若茎　ゆで,92.0,0.5,1.6,2.1,-,-,-,-,-,
06,06327,0470,アスパラガス　若茎　油いため,88.3,0.4,1.7,2.1,-,-,-,-,-,
06,06009,0471,アスパラガス　水煮缶詰,91.9,0.4,1.3,1.7,-,-,-,-,-,
06,06328,0472,アロエ　葉　生,99.0,0.1,0.3,0.4,-,-,-,-,-,
06,06010,0473,いんげんまめ　さやいんげん　若ざや　生,92.2,0.3,2.1,2.4,-,-,-,-,-,
06,06011,0474,いんげんまめ　さやいんげん　若ざや　ゆで,91.7,0.6,2.0,2.6,0.1,1.6,2.2,Tr,3.9,
06,06012,0475,（うど類）　うど　茎　生,94.4,0.3,1.1,1.4,-,-,-,-,-,
06,06013,0476,（うど類）　うど　茎　水さらし,95.7,0.3,1.3,1.6,-,-,-,-,-,
06,06014,0477,（うど類）　やまうど　茎　生,93.9,0.3,1.5,1.8,-,-,-,-,-,
06,06363,0478,うるい　葉　生,92.8,0.8,2.5,3.3,-,-,-,-,-,
06,06015,0479,えだまめ　生,71.7,0.4,4.6,5.0,-,-,-,-,-,
06,06016,0480,えだまめ　ゆで,72.1,0.5,4.1,4.6,-,-,-,-,-,
06,06017,0481,えだまめ　冷凍,67.1,1.4,5.9,7.3,-,-,-,-,-,
06,06018,0482,エンダイブ　葉　生,94.6,0.6,1.6,2.2,-,-,-,-,-,
06,06019,0483,（えんどう類）　トウミョウ　茎葉　生,90.9,0.2,3.1,3.3,-,-,-,-,-,
06,06329,0484,（えんどう類）　トウミョウ　芽ばえ　生,92.2,0.2,2.0,2.2,-,-,-,-,-,
06,06330,0485,（えんどう類）　トウミョウ　芽ばえ　ゆで,91.7,0.5,3.0,3.5,-,-,-,-,-,
06,06331,0486,（えんどう類）　トウミョウ　芽ばえ　油いため,84.3,0.5,2.4,3.0,-,-,-,-,-,
06,06020,0487,（えんどう類）　さやえんどう　若ざや　生,88.6,0.3,2.7,3.0,-,-,-,-,-,
06,06021,0488,（えんどう類）　さやえんどう　若ざや　ゆで,89.1,0.9,2.2,3.1,-,-,-,-,-,
06,06022,0489,（えんどう類）　スナップえんどう　若ざや　生,86.6,0.3,2.2,2.5,-,-,-,-,-,
06,06023,0490,（えんどう類）　グリンピース　生,76.5,0.6,7.1,7.7,-,-,-,-,-,
06,06024,0491,（えんどう類）　グリンピース　ゆで,72.2,0.9,7.7,8.6,-,-,-,-,-,
06,06025,0492,（えんどう類）　グリンピース　冷凍,75.7,0.6,5.3,5.8,0.8,1.5,7.1,1.2,9.3,
06,06374,0493,（えんどう類）　グリンピース　冷凍　ゆで,74.6,-,-,-,1.0,1.2,8.1,1.6,10.3,
06,06375,0494,（えんどう類）　グリンピース　冷凍　油いため,70.1,-,-,-,0.9,1.3,7.2,1.5,9.3,
06,06026,0495,（えんどう類）　グリンピース　水煮缶詰,74.9,0.8,6.1,6.9,-,-,-,-,-,
06,06027,0496,おおさかしろな　葉　生,94.9,0.2,1.6,1.8,-,-,-,-,-,
06,06028,0497,おおさかしろな　葉　ゆで,94.0,0.6,1.6,2.2,-,-,-,-,-,
06,06029,0498,おおさかしろな　塩漬,91.0,0.2,2.9,3.1,-,-,-,-,-,
06,06030,0499,おかひじき　茎葉　生,92.5,0.5,2.0,2.5,-,-,-,-,-,
06,06031,0500,おかひじき　茎葉　ゆで,92.9,0.5,2.2,2.7,-,-,-,-,-,
06,06032,0501,オクラ　果実　生,90.2,1.4,3.6,5.0,-,-,-,-,-,
06,06033,0502,オクラ　果実　ゆで,89.4,1.6,3.6,5.2,Tr,1.7,3.7,-,5.4,
06,06034,0503,かぶ　葉　生,92.3,0.3,2.6,2.9,-,-,-,-,-,
06,06035,0504,かぶ　葉　ゆで,92.2,0.5,3.2,3.7,-,-,-,-,-,
06,06036,0505,かぶ　根　皮つき　生,93.9,0.3,1.2,1.5,-,-,-,-,-,
06,06037,0506,かぶ　根　皮つき　ゆで,93.8,0.5,1.3,1.8,-,-,-,-,-,
06,06038,0507,かぶ　根　皮なし　生,93.9,0.3,1.1,1.4,-,-,-,-,-,
06,06039,0508,かぶ　根　皮なし　ゆで,93.7,0.5,1.2,1.7,-,-,-,-,-,
06,06040,0509,かぶ　漬物　塩漬　葉,87.9,0.8,2.8,3.6,-,-,-,-,-,
06,06041,0510,かぶ　漬物　塩漬　根　皮つき,90.5,0.5,1.4,1.9,-,-,-,-,-,
06,06042,0511,かぶ　漬物　塩漬　根　皮なし,89.4,0.4,1.6,2.0,-,-,-,-,-,
06,06043,0512,かぶ　漬物　ぬかみそ漬　葉,83.5,0.8,3.2,4.0,-,-,-,-,-,
06,06044,0513,かぶ　漬物　ぬかみそ漬　根　皮つき,89.5,0.5,1.5,2.0,-,-,-,-,-,
06,06045,0514,かぶ　漬物　ぬかみそ漬　根　皮なし,83.5,0.7,1.1,1.8,-,-,-,-,-,
06,06046,0515,（かぼちゃ類）　日本かぼちゃ　果実　生,86.7,0.7,2.1,2.8,-,-,-,-,-,
06,06047,0516,（かぼちゃ類）　日本かぼちゃ　果実　ゆで,84.0,0.8,2.8,3.6,0.1,1.1,1.8,-,3.0,
06,06048,0517,（かぼちゃ類）　西洋かぼちゃ　果実　生,76.2,0.9,2.6,3.5,-,-,-,-,-,
06,06049,0518,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで,75.7,0.9,3.2,4.1,-,-,-,-,-,
06,06332,0519,（かぼちゃ類）　西洋かぼちゃ　果実　焼き,68.2,1.3,3.9,5.3,-,-,-,-,-,
06,06050,0520,（かぼちゃ類）　西洋かぼちゃ　果実　冷凍,78.1,0.9,3.3,4.2,-,-,-,-,-,
06,06051,0521,（かぼちゃ類）　そうめんかぼちゃ　果実　生,92.4,0.3,1.2,1.5,-,-,-,-,-,
06,06052,0522,からしな　葉　生,90.3,0.9,2.8,3.7,-,-,-,-,-,
06,06053,0523,からしな　塩漬,84.5,1.0,4.0,5.0,-,-,-,-,-,
06,06054,0524,カリフラワー　花序　生,90.8,0.4,2.5,2.9,-,-,-,-,-,
06,06055,0525,カリフラワー　花序　ゆで,91.5,0.7,2.5,3.2,-,-,-,-,-,
06,06056,0526,かんぴょう　乾,19.8,6.8,23.3,30.1,-,-,-,-,-,
06,06057,0527,かんぴょう　ゆで,91.6,1.9,3.4,5.3,-,-,-,-,-,
06,06364,0528,かんぴょう　甘煮,57.6,2.6,2.9,5.5,-,-,-,-,-,
06,06058,0529,きく　花びら　生,91.5,0.8,2.6,3.4,-,-,-,-,-,
06,06059,0530,きく　花びら　ゆで,92.9,0.8,2.1,2.9,-,-,-,-,-,
06,06060,0531,きく　菊のり,9.5,8.2,21.4,29.6,-,-,-,-,-,
06,06061,0532,（キャベツ類）　キャベツ　結球葉　生,92.9,0.4,1.4,1.8,0.1,0.2,1.5,-,1.8,
06,06062,0533,（キャベツ類）　キャベツ　結球葉　ゆで,93.9,0.5,1.5,2.0,-,-,-,-,-,
06,06333,0534,（キャベツ類）　キャベツ　結球葉　油いため,85.7,0.6,1.6,2.2,-,-,-,-,-,
06,06403,0534-1,（キャベツ類）　キャベツ　結球葉　カット　常法洗浄,94.8,-,-,-,Tr,0.2,1.7,-,1.9,
06,06404,0534-2,（キャベツ類）　キャベツ　結球葉　カット　次亜塩素酸洗浄,95.1,-,-,-,0.1,0.3,1.7,-,2.0,
06,06063,0535,（キャベツ類）　グリーンボール　結球葉　生,93.4,0.3,1.3,1.6,-,-,-,-,-,
06,06064,0536,（キャベツ類）　レッドキャベツ　結球葉　生,90.4,0.6,2.2,2.8,-,-,-,-,-,
06,06065,0537,きゅうり　果実　生,95.4,0.2,0.9,1.1,-,-,-,-,-,
06,06066,0538,きゅうり　漬物　塩漬,92.1,0.3,1.0,1.3,-,-,-,-,-,
06,06067,0539,きゅうり　漬物　しょうゆ漬,81.0,0.7,2.7,3.4,-,-,-,-,-,
06,06068,0540,きゅうり　漬物　ぬかみそ漬,85.6,0.4,1.1,1.5,-,-,-,-,-,
06,06069,0541,きゅうり　漬物　ピクルス　スイート型,80.0,0.3,1.4,1.7,-,-,-,-,-,
06,06070,0542,きゅうり　漬物　ピクルス　サワー型,93.4,0.3,1.1,1.4,-,-,-,-,-,
06,06071,0543,ぎょうじゃにんにく　葉　生,88.8,0.5,2.8,3.3,-,-,-,-,-,
06,06075,0544,キンサイ　茎葉　生,93.5,0.3,2.2,2.5,-,-,-,-,-,
06,06076,0545,キンサイ　茎葉　ゆで,93.6,0.6,2.3,2.9,-,-,-,-,-,
06,06077,0546,クレソン　茎葉　生,94.1,0.2,2.3,2.5,-,-,-,-,-,
06,06078,0547,くわい　塊茎　生,65.5,0.6,1.8,2.4,-,-,-,-,-,
06,06079,0548,くわい　塊茎　ゆで,65.0,0.8,2.0,2.8,-,-,-,-,-,
06,06080,0549,ケール　葉　生,90.2,0.5,3.2,3.7,-,-,-,-,-,
06,06081,0550,コールラビ　球茎　生,93.2,0.3,1.6,1.9,-,-,-,-,-,
06,06082,0551,コールラビ　球茎　ゆで,93.1,0.7,1.6,2.3,-,-,-,-,-,
06,06083,0552,こごみ　若芽　生,90.7,0.5,4.7,5.2,-,-,-,-,-,
06,06084,0553,（ごぼう類）　ごぼう　根　生,81.7,2.3,3.4,5.7,-,-,-,-,-,
06,06085,0554,（ごぼう類）　ごぼう　根　ゆで,83.9,2.7,3.4,6.1,-,-,-,-,-,
06,06405,0554-1,（ごぼう類）　堀川ごぼう　根　生,75.7,-,-,-,6.1,6.4,5.8,Tr,18.3,
06,06086,0555,こまつな　葉　生,94.1,0.4,1.5,1.9,-,-,-,-,-,
06,06087,0556,こまつな　葉　ゆで,94.0,0.6,1.8,2.4,-,-,-,-,-,
06,06385,0557,コリアンダー　葉　生,92.4,-,-,-,Tr,0.8,3.3,-,4.2,
06,06088,0558,ザーサイ　漬物,77.6,0.9,3.7,4.6,-,-,-,-,-,
06,06089,0559,さんとうさい　葉　生,94.7,0.4,1.8,2.2,-,-,-,-,-,
06,06090,0560,さんとうさい　葉　ゆで,94.3,0.7,1.8,2.5,-,-,-,-,-,
06,06091,0561,さんとうさい　塩漬,90.3,0.5,2.5,3.0,-,-,-,-,-,
06,06092,0562,しかくまめ　若ざや　生,92.8,0.2,3.0,3.2,-,-,-,-,-,
06,06093,0563,（ししとう類）　ししとう　果実　生,91.4,0.3,3.3,3.6,-,-,-,-,-,
06,06094,0564,（ししとう類）　ししとう　果実　油いため,88.3,0.3,3.3,3.6,-,-,-,-,-,
06,06406,0564-1,（ししとう類）　万願寺とうがらし　果実　生,91.6,-,-,0,0.1,0.6,2.4,0,3.2,
06,06095,0565,しそ　葉　生,86.7,0.8,6.5,7.3,-,-,-,-,-,
06,06096,0566,しそ　実　生,85.7,0.8,8.1,8.9,-,-,-,-,-,
06,06097,0567,じゅうろくささげ　若ざや　生,91.9,0.3,3.9,4.2,-,-,-,-,-,
06,06098,0568,じゅうろくささげ　若ざや　ゆで,90.2,1.2,3.3,4.5,-,-,-,-,-,
06,06099,0569,しゅんぎく　葉　生,91.8,0.8,2.4,3.2,-,-,-,-,-,
06,06100,0570,しゅんぎく　葉　ゆで,91.1,1.1,2.6,3.7,-,-,-,-,-,
06,06101,0571,じゅんさい　若葉　水煮びん詰,98.6,0.4,0.6,1.0,-,-,-,-,-,
06,06102,0572,（しょうが類）　葉しょうが　根茎　生,96.3,0.1,1.5,1.6,-,-,-,-,-,
06,06103,0573,（しょうが類）　しょうが　根茎　皮なし　生,91.4,0.2,1.9,2.1,-,-,-,-,-,
06,06365,0574,（しょうが類）　しょうが　根茎　皮なし　生　おろし,81.6,0.2,7.3,7.4,-,-,-,-,-,
06,06366,0575,（しょうが類）　しょうが　根茎　皮なし　生　おろし汁,95.1,0.2,0.2,0.3,-,-,-,-,-,
06,06104,0576,（しょうが類）　しょうが　漬物　酢漬,89.2,0.2,2.0,2.2,-,-,-,-,-,
06,06105,0577,（しょうが類）　しょうが　漬物　甘酢漬,86.0,0.2,1.6,1.8,-,-,-,-,-,
06,06386,0578,（しょうが類）　新しょうが　根茎　生,96.0,-,-,-,0,0.2,1.7,Tr,1.9,
06,06106,0579,しろうり　果実　生,95.3,0.2,1.0,1.2,-,-,-,-,-,
06,06107,0580,しろうり　漬物　塩漬,92.8,0.3,1.9,2.2,-,-,-,-,-,
06,06108,0581,しろうり　漬物　奈良漬,44.0,0.8,1.8,2.6,-,-,-,-,-,
06,06109,0582,ずいき　生ずいき　生,94.5,0.4,1.2,1.6,-,-,-,-,-,
06,06110,0583,ずいき　生ずいき　ゆで,96.1,0.3,1.8,2.1,-,-,-,-,-,
06,06111,0584,ずいき　干しずいき　乾,9.9,4.8,21.0,25.8,-,-,-,-,-,
06,06112,0585,ずいき　干しずいき　ゆで,95.5,0.3,2.8,3.1,-,-,-,-,-,
06,06387,0586,すいぜんじな　葉　生,93.1,-,-,-,Tr,1.5,2.4,-,4.0,
06,06113,0587,すぐきな　葉　生,90.5,0.7,3.3,4.0,-,-,-,-,-,
06,06114,0588,すぐきな　根　生,93.7,0.6,1.1,1.7,-,-,-,-,-,
06,06115,0589,すぐきな　すぐき漬,87.4,0.9,4.3,5.2,-,-,-,-,-,
06,06116,0590,ズッキーニ　果実　生,94.9,0.2,1.1,1.3,-,-,-,-,-,
06,06117,0591,せり　茎葉　生,93.4,0.4,2.1,2.5,-,-,-,-,-,
06,06118,0592,せり　茎葉　ゆで,93.6,0.6,2.2,2.8,-,-,-,-,-,
06,06119,0593,セロリ　葉柄　生,94.7,0.3,1.2,1.5,-,-,-,-,-,
06,06120,0594,ぜんまい　生ぜんまい　若芽　生,90.9,0.7,3.1,3.8,-,-,-,-,-,
06,06121,0595,ぜんまい　生ぜんまい　若芽　ゆで,94.2,0.6,2.9,3.5,-,-,-,-,-,
06,06122,0596,ぜんまい　干しぜんまい　干し若芽　乾,8.5,6.1,28.7,34.8,-,-,-,-,-,
06,06123,0597,ぜんまい　干しぜんまい　干し若芽　ゆで,91.2,0.7,4.5,5.2,-,-,-,-,-,
06,06124,0598,そらまめ　未熟豆　生,72.3,0.2,2.4,2.6,-,-,-,-,-,
06,06125,0599,そらまめ　未熟豆　ゆで,71.3,0.4,3.6,4.0,-,-,-,-,-,
06,06126,0600,タアサイ　葉　生,94.3,0.2,1.7,1.9,-,-,-,-,-,
06,06127,0601,タアサイ　葉　ゆで,95.0,0.3,1.8,2.1,-,-,-,-,-,
06,06128,0602,（だいこん類）　かいわれだいこん　芽ばえ　生,93.4,0.3,1.6,1.9,-,-,-,-,-,
06,06129,0603,（だいこん類）　葉だいこん　葉　生,92.6,0.5,2.1,2.6,-,-,-,-,-,
06,06130,0604,（だいこん類）　だいこん　葉　生,90.6,0.8,3.2,4.0,-,-,-,-,-,
06,06131,0605,（だいこん類）　だいこん　葉　ゆで,91.3,0.8,2.8,3.6,-,-,-,-,-,
06,06132,0606,（だいこん類）　だいこん　根　皮つき　生,94.6,0.5,0.9,1.4,-,-,-,-,-,
06,06133,0607,（だいこん類）　だいこん　根　皮つき　ゆで,94.4,0.5,1.1,1.6,-,-,-,-,-,
06,06134,0608,（だいこん類）　だいこん　根　皮なし　生,94.6,0.5,0.8,1.3,-,-,-,-,-,
06,06367,0609,（だいこん類）　だいこん　根　皮なし　生　おろし,90.5,1.4,3.7,5.1,-,-,-,-,-,
06,06368,0610,（だいこん類）　だいこん　根　皮なし　生　おろし汁,96.5,Tr,Tr,0.1,-,-,-,-,-,
06,06369,0611,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い,91.4,1.0,3.8,4.7,-,-,-,-,-,
06,06135,0612,（だいこん類）　だいこん　根　皮なし　ゆで,94.8,0.8,0.9,1.7,-,-,-,-,-,
06,06136,0613,（だいこん類）　切干しだいこん　乾,8.4,5.2,16.1,21.3,-,-,-,-,-,
06,06334,0614,（だいこん類）　切干しだいこん　ゆで,94.6,0.6,3.2,3.7,-,-,-,-,-,
06,06335,0615,（だいこん類）　切干しだいこん　油いため,84.5,1.5,4.1,5.6,-,-,-,-,-,
06,06388,0616,（だいこん類）　漬物　いぶりがっこ,73.8,-,-,-,0.3,1.0,5.8,-,7.1,
06,06137,0617,（だいこん類）　漬物　ぬかみそ漬,87.1,0.7,1.1,1.8,-,-,-,-,-,
06,06138,0618,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,85.0,0.7,1.6,2.3,-,-,-,-,-,
06,06139,0619,（だいこん類）　漬物　たくあん漬　干しだいこん漬,88.8,0.6,3.1,3.7,-,-,-,-,-,
06,06140,0620,（だいこん類）　漬物　守口漬,46.2,1.0,2.3,3.3,-,-,-,-,-,
06,06141,0621,（だいこん類）　漬物　べったら漬,83.1,0.6,1.0,1.6,-,-,-,-,-,
06,06142,0622,（だいこん類）　漬物　みそ漬,79.0,0.5,1.6,2.1,-,-,-,-,-,
06,06143,0623,（だいこん類）　漬物　福神漬,58.6,0.8,3.1,3.9,-,-,-,-,-,
06,06144,0624,（たいさい類）　つまみな　葉　生,92.3,0.3,2.0,2.3,-,-,-,-,-,
06,06145,0625,（たいさい類）　たいさい　葉　生,93.7,0.4,1.2,1.6,-,-,-,-,-,
06,06146,0626,（たいさい類）　たいさい　塩漬,90.9,0.2,2.3,2.5,-,-,-,-,-,
06,06147,0627,たかな　葉　生,92.7,0.8,1.7,2.5,-,-,-,-,-,
06,06148,0628,たかな　たかな漬,87.2,0.8,3.2,4.0,-,-,-,-,-,
06,06149,0629,たけのこ　若茎　生,90.8,0.3,2.5,2.8,-,-,-,-,-,
06,06150,0630,たけのこ　若茎　ゆで,89.9,0.4,2.9,3.3,-,-,-,-,-,
06,06151,0631,たけのこ　水煮缶詰,92.8,0.5,1.8,2.3,-,-,-,-,-,
06,06152,0632,たけのこ　めんま　塩蔵　塩抜き,93.9,0.3,3.2,3.5,-,-,-,-,-,
06,06153,0633,（たまねぎ類）　たまねぎ　りん茎　生,90.1,0.4,1.0,1.5,-,-,-,-,-,
06,06154,0634,（たまねぎ類）　たまねぎ　りん茎　水さらし,93.0,0.5,1.0,1.5,-,-,-,-,-,
06,06155,0635,（たまねぎ類）　たまねぎ　りん茎　ゆで,91.5,0.7,1.0,1.7,-,-,-,-,-,
06,06336,0636,（たまねぎ類）　たまねぎ　りん茎　油いため,80.1,1.7,0.9,2.7,-,-,-,-,-,
06,06156,0638,（たまねぎ類）　赤たまねぎ　りん茎　生,89.6,0.6,1.1,1.7,-,-,-,-,-,
06,06337,0639,（たまねぎ類）　葉たまねぎ　りん茎及び葉　生,89.5,0.7,2.3,3.0,-,-,-,-,-,
06,06157,0640,たらのめ　若芽　生,90.2,1.1,3.1,4.2,-,-,-,-,-,
06,06158,0641,たらのめ　若芽　ゆで,90.8,1.1,2.5,3.6,-,-,-,-,-,
06,06159,0642,チコリ　若芽　生,94.7,0.2,0.9,1.1,-,-,-,-,-,
06,06376,0643,ちぢみゆきな　葉　生,88.1,1.3,2.6,3.9,-,-,-,-,-,
06,06377,0644,ちぢみゆきな　葉　ゆで,89.1,1.5,2.8,4.3,-,-,-,-,-,
06,06160,0645,チンゲンサイ　葉　生,96.0,0.2,1.0,1.2,-,-,-,-,-,
06,06161,0646,チンゲンサイ　葉　ゆで,95.3,0.3,1.2,1.5,-,-,-,-,-,
06,06338,0647,チンゲンサイ　葉　油いため,92.6,0.4,1.0,1.4,-,-,-,-,-,
06,06162,0648,つくし　胞子茎　生,86.9,1.2,6.9,8.1,-,-,-,-,-,
06,06163,0649,つくし　胞子茎　ゆで,88.9,1.1,5.6,6.7,-,-,-,-,-,
06,06164,0650,つるな　茎葉　生,93.8,0.5,1.8,2.3,-,-,-,-,-,
06,06390,0651,つるにんじん　根　生,77.7,-,-,-,8.2,2.5,6.4,-,17.1,
06,06165,0652,つるむらさき　茎葉　生,95.1,0.6,1.6,2.2,-,-,-,-,-,
06,06166,0653,つるむらさき　茎葉　ゆで,94.5,0.5,2.6,3.1,-,-,-,-,-,
06,06167,0654,つわぶき　葉柄　生,93.3,0.4,2.1,2.5,-,-,-,-,-,
06,06168,0655,つわぶき　葉柄　ゆで,95.0,0.2,2.1,2.3,-,-,-,-,-,
06,06169,0656,とうがらし　葉･果実　生,86.7,0.7,5.0,5.7,-,-,-,-,-,
06,06170,0657,とうがらし　葉･果実　油いため,79.5,0.8,5.5,6.3,-,-,-,-,-,
06,06171,0658,とうがらし　果実　生,75.0,1.4,8.9,10.3,-,-,-,-,-,
06,06172,0659,とうがらし　果実　乾,8.8,5.4,41.0,46.4,-,-,-,-,-,
06,06173,0660,とうがん　果実　生,95.2,0.4,0.9,1.3,-,-,-,-,-,
06,06174,0661,とうがん　果実　ゆで,95.3,0.5,1.0,1.5,-,-,-,-,-,
06,06175,0662,（とうもろこし類）　スイートコーン　未熟種子　生,77.1,0.3,2.7,3.0,-,-,-,-,-,
06,06176,0663,（とうもろこし類）　スイートコーン　未熟種子　ゆで,75.4,0.3,2.8,3.1,-,-,-,-,-,
06,06339,0664,（とうもろこし類）　スイートコーン　未熟種子　電子レンジ調理,73.5,0.3,3.1,3.4,-,-,-,-,-,
06,06177,0665,（とうもろこし類）　スイートコーン　未熟種子　穂軸つき　冷凍,75.6,0.3,2.5,2.8,-,-,-,-,-,
06,06178,0666,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍,75.5,0.2,2.6,2.8,0.1,0.6,4.1,0.2,4.8,
06,06378,0667,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　ゆで,76.5,-,-,-,0.1,0.6,5.5,0.2,6.2,
06,06379,0668,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　油いため,71.8,-,-,-,0.1,0.6,4.0,0.3,4.7,
