category,food_id,id,name,WATER,FORAC,ACEAC,GLYCLAC,LACAC,GLUCAC,OXALAC,MOLAC,SUCAC,FUMAC,MALAC,TARAC,GLUAKAC,CITAC,SALAC,PCHOUAC,CAFFAC,FERAC,CHLRAC,QUINAC,OROTAC,PYROGAC,PROPAC,OA,
15,15062,2127,＜和干菓子類＞　ボーロ　そばボーロ,2.0,-,-,-,-,(0),-,-,-,-,(0),-,-,-,-,-,-,-,-,-,-,-,-,(0),原材料配合割合から推計
15,15127,2139,＜菓子パン類＞　カレーパン　皮及び具,41.3,-,-,-,-,(Tr),(0),-,(0),(0),(Tr),-,-,(Tr),-,(0),(0),(0.9),-,(0),-,-,-,(0.1),"製品全体。部分割合：パン69、具31
15129具のみから推計"
15,15129,2141,＜菓子パン類＞　カレーパン　具のみ,64.5,-,-,-,-,Tr,Tr,-,0,Tr,0.1,-,-,0.1,-,0,0,2.8,-,0,-,-,-,0.3,
15,15070,2142,＜菓子パン類＞　クリームパン,35.5,-,-,-,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(Tr),原材料配合割合から推計
15,15130,2143,＜菓子パン類＞　クリームパン　薄皮タイプ,52.2,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15072,2145,＜菓子パン類＞　チョココロネ,33.5,-,(Tr),-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15131,2146,＜菓子パン類＞　チョコパン　薄皮タイプ,35.0,-,(Tr),-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15073,2149,＜ケーキ・ペストリー類＞　シュークリーム,56.3,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15075,2151,＜ケーキ・ペストリー類＞　ショートケーキ　果実なし,35.0,-,-,-,(0),-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(Tr),原材料配合割合から推計
15,15133,2153,＜ケーキ・ペストリー類＞　タルト　（洋菓子）,50.3,-,-,-,(0),-,-,-,(0),-,(Tr),(0),-,(0.2),-,-,-,-,-,-,-,-,-,(0.3),原材料配合割合から推計
15,15134,2154,＜ケーキ・ペストリー類＞　チーズケーキ　ベイクドチーズケーキ,46.1,-,-,-,(0.2),-,-,-,-,-,(0),-,-,(0.3),-,-,-,-,-,-,-,-,-,(0.5),原材料配合割合から推計
15,15135,2155,＜ケーキ・ペストリー類＞　チーズケーキ　レアチーズケーキ,43.1,-,-,-,(0.2),-,-,-,-,-,(0),-,-,(0.3),-,-,-,-,-,-,-,-,-,(0.5),原材料配合割合から推計
15,15078,2168,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　プレーン,20.0,-,-,-,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(Tr),原材料配合割合から推計
15,15080,2173,＜ケーキ・ペストリー類＞　パイ　アップルパイ,45.0,-,-,-,-,-,-,-,-,-,(0.1),-,-,(0),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15081,2174,＜ケーキ・ペストリー類＞　パイ　ミートパイ,36.2,-,-,-,-,-,(0),-,(0),(0),(Tr),-,-,(0),-,-,-,-,-,(0),-,-,-,(0.1),原材料配合割合から推計
15,15083,2176,＜ケーキ・ペストリー類＞　ホットケーキ,40.0,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15084,2177,＜ケーキ・ペストリー類＞　ワッフル　カスタードクリーム入り,45.9,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15085,2178,＜ケーキ・ペストリー類＞　ワッフル　ジャム入り,33.0,-,-,-,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(Tr),原材料配合割合から推計
15,15086,2179,＜デザート菓子類＞　カスタードプリン,74.1,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15136,2180,＜デザート菓子類＞　牛乳寒天,85.2,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15087,2182,＜デザート菓子類＞　ゼリー　オレンジ,77.6,-,-,-,-,-,-,-,-,-,(0.1),-,-,(0.9),-,-,-,-,-,(0),-,-,-,(1.0),原材料配合割合から推計
15,15089,2184,＜デザート菓子類＞　ゼリー　ミルク,76.8,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15090,2185,＜デザート菓子類＞　ゼリー　ワイン,84.1,-,-,-,(Tr),-,-,-,(Tr),-,-,(Tr),-,-,-,-,-,-,-,-,-,-,-,(Tr),原材料配合割合から推計
15,15091,2186,＜デザート菓子類＞　ババロア,60.9,-,-,-,(0),-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
15,15092,2187,＜ビスケット類＞　ウエハース,2.1,-,-,-,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(Tr),原材料配合割合から推計
15,15098,2194,＜ビスケット類＞　ビスケット　ソフトビスケット,3.2,-,-,-,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(Tr),原材料配合割合から推計
15,15100,2197,＜ビスケット類＞　ロシアケーキ,4.0,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,
15,15112,2208,＜キャンデー類＞　ブリットル,1.5,-,-,-,-,-,(0.1),-,-,-,(Tr),-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.2),原材料配合割合から推計
15,15137,2211,＜チョコレート類＞　アーモンドチョコレート,2.0,-,0.1,-,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,0.2,
15,15114,2212,＜チョコレート類＞　カバーリングチョコレート,2.0,-,0.1,-,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,0.2,
15,15186,2212-1,＜チョコレート類＞　スイートチョコレート,0.6,-,-,-,-,-,-,-,-,-,0.5,-,-,2.3,-,-,-,-,0,-,-,-,-,2.8,
15,15187,2212-2,＜チョコレート類＞　スイートチョコレート　カカオ増量,0.9,-,-,-,-,-,-,-,-,-,0.2,0.4,-,Tr,-,-,-,-,-,-,-,-,-,0.6,
15,15116,2214,＜チョコレート類＞　ミルクチョコレート,0.5,-,(0.2),-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.3),原材料配合割合から推計
15,15138,2219,＜その他＞　カスタードクリーム,61.8,-,-,-,-,-,-,-,-,-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
16,16006,2228,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,92.8,-,-,0,Tr,0,0,-,0,0,0,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
16,16010,2232,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,88.6,-,-,-,(0.1),-,-,-,(0.1),-,(0.2),(0.2),-,-,-,-,-,-,-,-,-,-,-,(0.6),豪州成分表から推計
16,16011,2233,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,88.7,-,-,-,(0.2),-,-,-,(0.2),-,-,(0.2),-,-,-,-,-,-,-,-,-,-,-,(0.5),豪州成分表から推計
16,16012,2234,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,87.4,-,-,-,-,-,-,-,(0.1),-,(0.2),(0.3),-,-,-,-,-,-,-,-,-,-,-,(0.6),豪州成分表から推計
16,16029,2252,＜アルコール飲料類＞　（混成酒類）　スイートワイン,75.2,-,(0.1),-,-,-,-,-,-,-,(0.2),(0.1),-,-,-,-,-,-,-,-,-,-,-,(0.4),豪州成分表から推計
16,16059,2256,＜アルコール飲料類＞　（混成酒類）　缶チューハイ　レモン風味,91.4,-,-,-,-,-,-,-,-,-,0,-,-,0.3,-,-,-,0,-,-,-,-,-,0.3,
16,16048,2272,＜コーヒー・ココア類＞　ココア　ピュアココア,4.0,-,-,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
17,17001,2284,＜調味料類＞　（ウスターソース類）　ウスターソース,61.3,-,1.5,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,-,-,-,-,-,-,1.5,
17,17002,2285,＜調味料類＞　（ウスターソース類）　中濃ソース,60.9,-,1.1,-,-,-,-,-,-,-,Tr,-,-,0.1,-,-,-,-,-,-,-,-,-,1.3,
17,17003,2286,＜調味料類＞　（ウスターソース類）　濃厚ソース,60.7,-,(1.1),-,-,-,-,-,-,-,(Tr),-,-,(0.1),-,-,-,-,-,-,-,-,-,(1.3),17002中濃ソースから推計
17,17085,2287,＜調味料類＞　（ウスターソース類）　お好み焼きソース,58.1,-,0.7,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,-,-,-,-,-,-,0.8,
17,17007,2291,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ,67.1,-,0.1,-,0.6,-,-,-,Tr,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,0.9,
17,17086,2292,＜調味料類＞　（しょうゆ類）　こいくちしょうゆ　減塩,74.4,-,(0.1),-,(0.5),-,-,-,(Tr),-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.7),17007こいくちしょうゆから推計
17,17008,2293,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ,69.7,-,0.1,-,0.4,-,-,-,Tr,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,0.5,
17,17139,2294,＜調味料類＞　（しょうゆ類）　うすくちしょうゆ　低塩,70.9,-,0.2,-,0.5,-,-,-,Tr,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,0.8,
17,17010,2296,＜調味料類＞　（しょうゆ類）　さいしこみしょうゆ,60.7,-,(0.2),-,(0.7),-,-,-,(Tr),-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(1.1),17007こいくちしょうゆから推計
17,17011,2297,＜調味料類＞　（しょうゆ類）　しろしょうゆ,63.0,-,(0.2),-,(0.7),-,-,-,(Tr),-,-,-,-,(0.1),-,-,-,-,-,-,-,-,-,(1.0),17007こいくちしょうゆから推計
17,17087,2298,＜調味料類＞　（しょうゆ類）　だししょうゆ,83.2,-,(0.1),-,(0.3),-,-,-,(Tr),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.4),原材料配合割合から推計
17,17088,2299,＜調味料類＞　（しょうゆ類）　照りしょうゆ,55.0,-,(Tr),-,(0.1),-,-,-,(0),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
17,17090,2306,＜調味料類＞　（食酢類）　黒酢,85.7,-,4.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0,
17,17015,2307,＜調味料類＞　（食酢類）　穀物酢,93.3,-,4.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.2,
17,17016,2308,＜調味料類＞　（食酢類）　米酢,87.9,-,4.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.4,
17,17091,2309,＜調味料類＞　（食酢類）　果実酢　バルサミコ酢,74.2,-,5.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.6,
17,17017,2310,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,93.7,-,4.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8,
17,17018,2311,＜調味料類＞　（食酢類）　果実酢　りんご酢,92.6,-,4.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.7,
17,17092,2325,＜調味料類＞　（だし類）　顆粒おでん用,0.9,-,(Tr),-,(0.2),-,-,-,(Tr),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.3),原材料配合割合から推計
17,17094,2334,＜調味料類＞　（調味ソース類）　甘酢,67.2,-,(3.1),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(3.1),原材料配合割合から推計
17,17095,2335,＜調味料類＞　（調味ソース類）　エビチリの素,85.8,-,(0.1),-,-,-,-,-,-,-,(0),-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
17,17096,2337,＜調味料類＞　（調味ソース類）　黄身酢,52.6,-,(1.6),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(1.6),原材料配合割合から推計
17,17133,2338,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,63.0,Tr,0.2,0,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-,0.9,ピルビン酸： 0 g
17,17134,2339,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,61.2,Tr,Tr,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-,0.4,ピルビン酸： Tr
17,17135,2340,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,69.4,0,Tr,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-,0.4,ピルビン酸： 0 g
17,17097,2342,＜調味料類＞　（調味ソース類）　ごま酢,53.2,-,(1.9),-,(0.1),-,-,-,(0),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(1.9),原材料配合割合から推計
17,17098,2343,＜調味料類＞　（調味ソース類）　ごまだれ,40.7,-,(1.0),-,(0.1),-,-,-,(0),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(1.1),原材料配合割合から推計
17,17099,2344,＜調味料類＞　（調味ソース類）　三杯酢,76.2,-,(3.0),-,(Tr),-,-,-,(0),-,-,-,-,(0),-,-,-,-,-,-,-,-,-,(3.0),原材料配合割合から推計
17,17100,2345,＜調味料類＞　（調味ソース類）　二杯酢,78.7,-,(2.5),-,(0.3),-,-,-,(Tr),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(2.8),原材料配合割合から推計
17,17101,2346,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,55.5,-,(2.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(2.9),原材料配合割合から推計
17,17102,2347,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,72.0,-,(3.6),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(3.6),原材料配合割合から推計
17,17103,2348,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,64.1,-,(3.2),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(3.2),原材料配合割合から推計
17,17104,2349,＜調味料類＞　（調味ソース類）　中華風合わせ酢,60.5,-,(1.7),-,(0.2),-,-,-,(Tr),-,(0),-,-,(Tr),-,-,-,-,-,-,-,-,-,(2.0),原材料配合割合から推計
17,17108,2352,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,67.1,-,0.9,-,0.2,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1,
17,17137,2355,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,77.0,-,0.8,-,0.1,-,-,-,Tr,-,-,-,-,0.8,-,-,-,-,-,-,-,-,-,1.8,
17,17111,2357,＜調味料類＞　（調味ソース類）　マリネ液,83.9,-,(1.3),-,(Tr),-,-,-,(Tr),-,(0.1),(0.1),-,-,-,-,-,-,-,-,-,-,-,(1.4),原材料配合割合から推計
17,17144,2359,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,0.1,-,1.0,-,Tr,-,-,-,0.1,-,0.6,-,-,0.3,-,-,-,-,-,-,-,-,-,2.0,
17,17112,2360,＜調味料類＞　（調味ソース類）　焼き鳥のたれ,61.4,-,(Tr),-,(0.2),-,-,-,(Tr),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.3),原材料配合割合から推計
17,17113,2361,＜調味料類＞　（調味ソース類）　焼き肉のたれ,52.4,-,(0.1),-,(0.3),-,-,-,(Tr),-,(0.1),-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.5),原材料配合割合から推計
17,17114,2362,＜調味料類＞　（調味ソース類）　みたらしのたれ,66.3,-,(Tr),-,(0.1),-,-,-,(0),-,-,-,-,(0),-,-,-,-,-,-,-,-,-,(0.1),原材料配合割合から推計
17,17036,2366,＜調味料類＞　（トマト加工品類）　トマトケチャップ,66.0,-,0.7,-,-,-,-,-,-,-,-,-,-,0.4,-,-,-,-,-,-,-,-,-,1.2,
17,17042,2369,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,16.6,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
17,17043,2370,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　卵黄型,19.7,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
17,17118,2371,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,60.9,-,0.6,-,-,-,-,-,-,-,-,-,-,Tr,-,-,-,0.2,-,-,-,-,-,0.7,
17,17040,2372,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　フレンチドレッシング　分離液状,47.8,-,(1.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(1.9),原材料配合割合から推計
17,17116,2373,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,69.4,-,(0.6),-,(0.1),-,-,-,(0),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.7),原材料配合割合から推計
17,17117,2375,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,38.1,-,(0.7),-,(0.1),-,-,-,(0),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.8),原材料配合割合から推計
17,17041,2376,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,44.1,-,(0.5),-,-,-,-,-,-,-,(0),-,-,(0.2),-,-,-,-,-,-,-,-,-,(0.6),原材料配合割合から推計
17,17120,2381,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,49.9,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
17,17145,2382,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,52.5,-,Tr,-,Tr,-,-,-,Tr,-,-,-,-,0.3,-,-,-,-,-,-,-,-,-,0.4,
17,17119,2385,＜調味料類＞　（みそ類）　減塩みそ,46.0,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
17,17121,2388,＜調味料類＞　（みそ類）　辛子酢みそ,43.6,-,(1.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(1.0),原材料配合割合から推計
17,17123,2390,＜調味料類＞　（みそ類）　酢みそ,44.2,-,(1.1),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(1.1),原材料配合割合から推計
17,17051,2392,＜調味料類＞　（ルウ類）　カレールウ,3.0,-,Tr,-,Tr,-,-,-,Tr,-,0.1,-,-,0.2,-,-,-,-,-,-,-,-,-,0.4,
17,17125,2394,＜調味料類＞　（その他）　お茶漬けの素　さけ,2.9,-,-,-,-,-,(0),-,-,-,-,-,-,(0),-,-,-,-,-,-,-,-,-,(0),原材料配合割合から推計
17,17136,2395,＜調味料類＞　（その他）　キムチの素,58.2,0,0.2,-,0.3,-,0,-,Tr,-,0.1,-,-,0.4,-,-,-,-,-,-,-,-,-,1.1,
17,17126,2397,＜調味料類＞　（その他）　即席すまし汁,2.8,-,(Tr),-,(0.2),-,-,-,(Tr),-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,(0.3),原材料配合割合から推計
17,17054,2399,＜調味料類＞　（その他）　みりん風調味料,43.6,-,0.1,-,0,0,-,-,0,-,0,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
17,17069,2415,＜香辛料類＞　しょうが　おろし,88.2,-,-,-,-,-,-,-,-,-,(0.1),-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.2),食塩相当量(1.5g）を除いた上で06103しょうが生から推計
18,18053,2446-1,和風料理　その他　お好み焼き,71.8,-,Tr,-,Tr,-,-,-,-,-,0.1,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
18,18054,2446-2,和風料理　その他　とりから揚げ,55.8,-,-,-,0.3,-,-,-,-,-,0,-,-,Tr,-,-,-,-,-,-,-,-,-,0.3,
18,18055,2464-1,洋風料理　フライ類　かきフライ,46.3,-,-,-,0,-,-,-,Tr,-,Tr,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,
18,18056,2477-1,中国料理　点心類　春巻き,42.8,-,Tr,-,Tr,-,-,-,-,-,Tr,-,-,0.1,-,-,-,-,-,-,-,-,-,0.2,
18,18057,2478-1,中国料理　菜類　チャーハン,55.1,-,0,-,Tr,-,-,-,-,-,0,-,-,Tr,-,-,-,-,-,-,-,-,-,0.1,